Giong_Lua,Mat_Do_Sa,Nhiet_Do,Do_Am,Mau_La,Tinh_Trang_Benh,Phuong_Phap
JASMIN85,low,low,high,4,3,35
JASMIN85,low,low,high,4,4,36
JASMIN85,low,low,high,4,5,37
JASMIN85,low,high,low,4,0,0
JASMIN85,low,high,low,4,1,33
JASMIN85,low,high,low,4,2,34
JASMIN85,low,high,low,4,3,35
JASMIN85,low,high,low,4,4,36
JASMIN85,low,high,low,4,5,37
IR64,low,high,low,3,0,0
IR64,low,high,low,3,1,28
IR64,low,high,low,3,2,29
IR64,low,high,low,3,3,30
IR64,low,high,low,3,4,31
IR64,low,high,low,3,5,32
VD20,low,high,low,4,1,0
VD20,low,high,low,4,1,33
VD20,low,high,low,4,2,34
VD20,low,high,low,4,3,35
VD20,low,high,low,4,4,36
VD20,low,high,low,4,1,37
JASMIN85,low,low,high,3,0,0
JASMIN85,low,low,high,3,1,33
JASMIN85,low,low,high,3,2,34
JASMIN85,low,low,high,3,3,35
JASMIN85,low,low,high,3,4,36
JASMIN85,low,low,high,3,5,37
JASMIN85,low,low,high,4,0,0
JASMIN85,low,low,high,4,1,33
JASMIN85,low,low,high,4,2,34
JASMIN85,low,low,high,4,3,35
JASMIN85,low,low,high,4,4,36
JASMIN85,low,low,high,4,5,37
JASMIN85,low,low,high,3,0,0
JASMIN85,low,low,high,3,1,33
JASMIN85,low,low,high,3,2,34
JASMIN85,low,low,high,3,3,35
JASMIN85,low,low,high,3,4,36
JASMIN85,low,low,high,3,5,37
JASMIN85,low,low,high,4,0,0
JASMIN85,low,low,high,4,1,33
JASMIN85,low,low,high,4,2,34
JASMIN85,low,low,high,4,3,35
JASMIN85,low,low,high,4,4,36
JASMIN85,low,low,high,4,5,37
OM1490,low,high,high,3,0,0
OM1490,low,high,high,3,1,33
OM1490,low,high,high,3,2,34
OM1490,low,high,high,3,3,35
OM1490,low,high,high,3,4,36
OM1490,low,high,high,3,5,37
OM1490,low,high,high,3,0,0
OM1490,low,high,high,3,1,33
OM1490,low,high,high,3,2,34
OM1490,low,high,high,3,3,35
OM1490,low,high,high,3,4,36
OM1490,low,high,high,3,5,37
IR50404,low,high,high,4,0,0
IR50404,low,high,high,4,1,33
IR50404,low,high,high,4,2,34
IR50404,low,high,high,4,3,35
IR50404,low,high,high,4,4,36
IR50404,low,high,high,4,5,37
OM1490,low,high,high,4,0,0
OM1490,low,high,high,4,1,33
OM1490,low,high,high,4,2,34
OM1490,low,high,high,4,3,35
OM1490,low,high,high,4,4,36
OM1490,low,high,high,4,5,37
OM1490,low,high,low,5,0,0
OM1490,low,high,low,5,1,7
OM1490,low,high,low,5,2,8
OM1490,low,high,low,5,3,9
OM1490,low,high,low,5,4,10
OM1490,low,high,low,5,5,11
VND95-20,low,high,high,3,0,0
VND95-20,low,high,high,3,1,33
VND95-20,low,high,high,3,2,34
VND95-20,low,high,high,3,3,35
VND95-20,low,high,high,3,4,36
VND95-20,low,high,high,3,5,37
OM576,low,low,high,4,0,0
OM576,low,low,high,4,1,33
OM576,low,low,high,4,2,34
OM576,low,low,high,4,3,35
OM576,low,low,high,4,4,36
OM576,low,low,high,4,5,37
OM2717,low,high,high,4,0,0
OM2717,low,high,high,4,1,33
OM2717,low,high,high,4,2,34
OM2717,low,high,high,4,3,35
OM2717,low,high,high,4,4,36
OM2717,low,high,high,4,5,37
OMCS2000,low,high,low,3,0,0
OMCS2000,low,high,low,3,1,33
OMCS2000,low,high,low,3,2,34
OMCS2000,low,high,low,3,3,35
OMCS2000,low,high,low,3,4,36
OMCS2000,low,high,low,3,5,37
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
IR64,high,high,high,4,0,0
IR64,high,high,high,4,1,23
IR64,high,high,high,4,2,24
IR64,high,high,high,4,3,25
IR64,high,high,high,4,4,26
IR64,high,high,high,4,5,27
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
OM1490,high,high,high,5,0,0
OM1490,high,high,high,5,1,1
OM1490,high,high,high,5,2,3
OM1490,high,high,high,5,3,4
OM1490,high,high,high,5,4,5
OM1490,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
VD20,high,high,low,4,0,0
VD20,high,high,low,4,1,12
VD20,high,high,low,4,2,13
VD20,high,high,low,4,3,14
VD20,high,high,low,4,4,15
VD20,high,high,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
IR64,high,low,high,4,0,0
IR64,high,low,high,4,1,23
IR64,high,low,high,4,2,24
IR64,high,low,high,4,3,25
IR64,high,low,high,4,4,26
IR64,high,low,high,4,5,27
OM1490,high,low,high,5,0,0
OM1490,high,low,high,5,1,2
OM1490,high,low,high,5,2,3
OM1490,high,low,high,5,3,4
OM1490,high,low,high,5,4,5
OM1490,high,low,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,low,5,0,0
JASMIN85,high,high,low,5,1,1
JASMIN85,high,high,low,5,2,3
JASMIN85,high,high,low,5,3,4
JASMIN85,high,high,low,5,4,5
JASMIN85,high,high,low,5,5,6
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,12
JASMIN85,high,low,high,5,2,13
JASMIN85,high,low,high,5,3,14
JASMIN85,high,low,high,5,4,15
JASMIN85,high,low,high,5,5,16
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,3,0,0
JASMIN85,high,high,low,3,1,12
JASMIN85,high,high,low,3,2,13
JASMIN85,high,high,low,3,3,14
JASMIN85,high,high,low,3,4,15
JASMIN85,high,high,low,3,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,2
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OM1490,high,high,high,5,0,0
OM1490,high,high,high,5,1,1
OM1490,high,high,high,5,2,3
OM1490,high,high,high,5,3,4
OM1490,high,high,high,5,4,5
OM1490,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
VD20,high,low,high,3,0,0
VD20,high,low,high,3,1,12
VD20,high,low,high,3,2,13
VD20,high,low,high,3,3,14
VD20,high,low,high,3,4,15
VD20,high,low,high,3,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
IR64,high,high,high,4,0,0
IR64,high,high,high,4,1,23
IR64,high,high,high,4,2,24
IR64,high,high,high,4,3,25
IR64,high,high,high,4,4,26
IR64,high,high,high,4,5,27
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,1
JASMIN85,high,high,high,4,2,3
JASMIN85,high,high,high,4,3,4
JASMIN85,high,high,high,4,4,5
JASMIN85,high,high,high,4,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
VD20,high,low,high,5,0,0
VD20,high,low,high,5,1,1
VD20,high,low,high,5,2,3
VD20,high,low,high,5,3,4
VD20,high,low,high,5,4,5
VD20,high,low,high,5,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
IR64,high,low,high,4,0,0
IR64,high,low,high,4,1,23
IR64,high,low,high,4,2,24
IR64,high,low,high,4,3,25
IR64,high,low,high,4,4,26
IR64,high,low,high,4,5,27
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,low,4,1,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,1,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
